	1	Goods	App	Delivery	Payment	CS	Price	Marketing	AD
842	물건은 생각햇던데로 아주 맘에듭니다..그치만 배송이 기재된거완 달리 많이 늦었어요.양해해달라는 문자는 왔었지만..조금은 서운합니다~	1	0	1	0	0	0	0	0
843	sk랑연계되어있던앱이좋던데 이건맨날앱다시시작 이럼서꺼지고 진짜 너무 앱이 엉망이에요...	0	1	0	0	0	0	0	0
844	다른앱은 문제없이 실행되는데 롯데닷컴앱은 인터넷연결을 확인해달라는 메세지가 나옵니다. 왜일까요? 네이버에서는 롯데닷컴 접속이되는데 왜 앱에서는 안될까요?	1	1	0	0	0	0	0	0
845	갤럭시S7사용하고 있습니다. 구매하려고 배송방법을 스마트픽으로 체크하면 랙이 걸려 아무것도 작동이 안돼 전원을 껐다가 다시 켜야 합니다. 다시시작하고 역시 스마트픽을 체크하면 동일 현상 반복입니다.	1	0	1	0	0	0	0	0
846	오류가 넘 많아서 쓰기 불편한 앱. 가입, 로그인으로 애먹이더니 롯데페이 카드등록도 안되네요! 보안입력창 뜨고 입력은 안되는...	0	1	0	1	0	0	1	0
847	업데이트 한 이후부터 계속 튕김 로딩시간도 오래걸리고 빨리 개선좀 해줘요 뭐 하나사려면 다섯번은 껏다켜야돼ㅡㅡ	0	1	0	0	0	0	0	0
848	좋아요	0	0	0	0	0	0	0	0
849	레쓰비가 왜 안오죠...	0	0	0	0	0	0	0	0
850	좋은 제품 마니 올려주세욤	1	0	0	0	0	0	0	0
851	테스트를 한건지 ios환경에서 업데이트 대응 못한건지 http에러나고 ux는 물론이고 검색 알고리즘도 엉망이고 총체적 난국. 왜 만들고 왜 광고함?	1	1	0	0	0	0	0	1
852	신격호 회장님 앱관리좀. 스타트업이 만들어도 이것보다 나아요.	0	1	0	0	1	0	0	0
853	로그인자체가 안되고 비번바꾸어도 안됨 메일로 제출하라고 답변달지말고 시스템 오류니 점검하세요 똑바로 만들고 시작해야지	0	1	0	1	1	0	0	0
854	1월 16일부터 주문배송조회 에러뜹니다 몇번이나 삭제하고 다시 설치를 매일하고 있는데 안되어 문의사니 쿠키삭제하고 최신업데이트하라해서 그대로 몇번이나 해보는데 안되네요 평소 에러나긴해도 다시 로그아웃하고 로그인하면 되었는데 이번엔 며칠동안 안되고요. 제 아이디로 다른핸폰으로 들어가도봐도 동일현상...반복 이네요 제 폰문제가 아니라 제 아이디 문제인듯해요 오늘부터는 결제도 안됩니다. 플레티넘 이라 쿠폰도많고 할인도 잘됐는데...어째야 하는거죠? 제 아이디에. 문제가 생긴건가요?	1	1	1	1	0	1	1	0
855	롯데에게 뭇는다 앱 개발해서 고객에게 사용하기 편하게 해야 롯데에 관심과 호응받는거 아입니까 별5섯받아야지 고객이 다 힘들계 앱만들면 고객이 있으니 롯데도 있는거 아입니까 어느 돌 대가리가 앱 만드렇는지 참 이이런하네요.죽을놈들.	1	1	0	0	1	0	0	0
856	앱이 맨날에러나요. 정말 성격버리기 딱좋은 앱임	0	1	0	0	0	0	0	0
857	배송도 정말 빠르고 좋았습니다	0	0	1	0	0	0	0	0
858	지금쿠폰사용할려구요~~^^	1	0	0	0	0	0	1	0
859	좋아요	0	0	0	0	0	0	0	0
860	주문한지 10일 발송한지 6일째..오늘은 물건이 오려나? 송장번호 알려달라고해도 모른다. 입점업체는 하루종일 통화안돼. 문의 넣어봐도 엄한답변만.. 이번물건오면 앞으로 롯데닷컴 쓸일 없을듯... 다른데 시켰으면 두세번은 왕복했겠네...	1	1	0	0	1	0	0	0
861	주문한 물건들이 전체적으로 믿을만하네요. 출퇴근시간에도 느리지 않고 전 만족하면서 쓰고 있네요	1	1	0	0	0	0	0	0
862	업데이트되고 좀 빨라진듯	0	1	0	0	0	0	0	0
863	앱이잘실행되지않는이윤?항상보면 인터넷연결확인하 라고해서 앱을삭제하고다시실행하는 불편함	0	1	0	0	0	0	0	0
864	필요해서 쓰기는 하는데 중지가 너어어어무 자주돼요!!	0	0	0	0	0	0	0	0
865	앱 실행할 때마다 새로 로그인해야함.자동 로그인해도 안 됨. 롯데 통합 하고 부터 많이 불편함.	0	1	0	0	0	0	0	0
866	상품페이지를 4개 이상 보면 아래 화면이 까맣게 되면서 앱이 재실행됩니다. 너무 불편해요 좀 편하게 이용하고 싶었는데 말예요. 그리고 위시리스트 보기를 웹상에서 제가 설정해둔 폴더로 볼수있게해주세요. 다 분류해놓고 앱으로 위시리스트를 보면 제가 설정해둔 폴더명은 없고 기본 카테고리로만 보게되어있으니 여간 불편한게 아닙니다!!!	1	1	0	0	0	0	0	0
867	로그인이왜안되는지 비번만바꾼게 몇번인데 왜로그인이안되는거죠??너무짜증납니다	0	1	0	0	0	0	0	0
868	고객님, 안녕하세요. 롯데닷컴입니다.	0	0	0	0	1	0	0	0
869	화면 꺼짐이 안됩니다. 계속 켜져 있음!! 왜 그런거죠? 설정도 없는데...	0	1	0	0	0	0	0	0
870	저렴하게 구입할 수 있는 쇼핑앱	1	1	0	0	0	0	0	0
871	상품이 항상 잘 포장 되어서 마음에 들어요	1	0	1	0	0	0	0	0
872	왜 다른어플은 안그런데 이어플만 혼자 오류나나요.. 휴대폰상태체크할때 이어플만 자주오류나서 꺼진다고 진단내려져요. 앱다시열기 버튼 맨날 떠요	1	1	0	0	0	0	0	0
873	왜 자꾸 튕기나요 승질나 죽겠네요	0	0	0	0	0	0	0	0
874	가입을 했는데 로그인도 안되고 비밀번호만 3번은 바꾼듯합니다 이용해도 비회원으로 이용할테니 회원탈퇴 해주세요 로그인이 안되니 탈퇴도 못하고 있네요	1	1	0	0	1	0	1	0
875	이번에 두번째 주문해요 묵직하고 따숩고 아주 만족합니다.	1	1	0	0	0	0	0	0
876	원래 잘썼었는데 오레오 업뎃이후 앱실행후 상품선택에 스마트픽만 선택하면 아예 멎어버려요.진짜 성질나는데 좀 해결좀 해주세요.....	1	1	0	0	0	0	0	0
877	아기 옷 득템햇음	0	0	0	0	0	0	0	0
878	롯데 닷컴 매니아인데 이 쇼핑만 애용했었는데 열번째 지우고 깔러 들어왔다 열받아서 글 남기네요 왜 자꾸 인터넷 연결이 안된다고 하는건지 다른 홈쇼핑은 안 그런데~~ 그러다보니 이젠 없앨까 고민중입니다 난 롯데 홈이 젤로 좋았는데 요즘 지에스나 씨제이를 마니 이용하게 되네요 이거 왜 이런겁니까? 돌겠습니다	1	1	0	0	0	0	0	0
879	물건 구매하려고 돈을 입금하는건 30초 물건 발송예정일 5일이 지나 그제서야 품절상품이라고 취소처리 취소처리하고도 환불받는 시간은 3일 받아먹을때랑 내놓아야할때가 이렇게 달라서야	1	1	1	1	1	0	0	0
880	인터넷연결이안되어있다고 계속 뜹니다. 뭡니까?	0	1	0	0	0	0	0	0
881	로그인 자체를 할수 없네요..마이롯데나 장바구니클릭하면 앱이 중단되요..하...왜..얘만 이런건지..	0	1	0	0	0	0	0	0
882	앱 실행시키면 인터넷 연결이 안된다고 하며 꺼지네요..	0	1	0	0	0	0	0	0
883	조금 복잡하네요~저같은 주부에게는,,,	0	0	0	0	0	0	0	0
884	상품하나 보는데도 여러번 튕기고 여태 잘 되던 카드결제도 카드번호 오류라고 뜨고...요새 롯데카드 이벤트하던데 자꾸 오류뜨니 결제도 이벤트에 참여도 못하네요. 이벤트에 참여도 못하고	1	1	0	1	0	0	1	0
885	그나마 검색기능이 좋네요	1	1	0	0	0	0	0	0
886	잘 정리돼있음	0	0	0	0	0	0	0	0
887	잘되다가 업데이트 되고나서부터 지금 한달 가까이 이 앱을 못 쓰고 있어요. 계속 멎어서 상품구매를 할수가 없네요. 포인트도 소멸되고 뭘할수가 없도록 되어서 짜증납니다.	1	1	0	0	0	0	1	0
888	로그인할때 자동로그인을 눌러놔도 매번 다시 로그인해야하고 설정에선 선택조차 안되네요. 배송조회도 최신화가 안되는건지 반나절째 그대로이고, 계속 화면 초기화현상이 있네요. 많이 불편합니다.	0	1	1	0	0	0	0	0
889	일주일전의 어플 업뎃이후로 결제시에 오류가 발생합니다. 마이롯데 들어가서 임시데이터도 삭제해봤습니다. 소용없습니다. 일주일전에도 전혀 문제없었는데 어플 업뎃이후로 이상합니다. 상품선택해서 결제하기 누르면 화면이 계속 멈춤상태입니다.	1	1	0	1	0	0	0	0
890	로그인조차안되는이유는뭔가요??	0	1	0	0	0	0	0	0
891	짜증납니다. 벌써 네번째 삭제하고 설치하고 와이파이 빵빵하고 데이터 빵빵한데 실행만하면 하루뒤엔 인터넷오류 뜨고 이게 뭡니까	0	1	0	0	0	0	0	0
892	또 또 시작이네요. 인터넷연결하라고 하더니 알아서 창닫히고ㅋㅋ 신기하네요. 다른건 다 잘열리고 잘되는데ㅋㅋ 삭제후 다시 재설치해봐도 똑같고..ㅋㅋ 예전부터 뭔 쿠폰은 다운 열심히 받아놔도 적용되는건 그닥.. 거의 없고. 앱 개발자분 이렇게 여러사람들이 평가글 남기는건 관심있게 보고는 있으신지? 어찌 답글도 하나 찾아보기 힘든건지? 또 한가지. 상품평에 심한 욕설을 쓰거나 하진않지만 불만있는 상품평 냉정하게 쓰는데 기껏쓰고나니 툭하면 다운.ㅋㅋ 상품평 쓰라고 만들어 둔거면 제대로좀 해보시지요.	0	1	0	0	0	0	1	0
893	짜증이 정말나는군요~~~이런글 전혀안쓰는데 리뷰남기구 그러지않는데 답답해서 남깁니다 돈은 우리가쓰는데 계속 삭제하구 다시깔구 참~ 나는 나만그런줄알았더만 다들그러시네요~~고객센타 연결하기두힘들구 해봤자 짜증만나구 빨리개선좀해주세요	0	1	0	0	1	0	0	0
894	잘 사용하고 있었는데 오늘 갑자기 '인터넷 연결을 확인하세요'라는 창이 뜨면서 실행이 안되네요..와이파이는 물론 데이터 연결까지 되어 있는데 말이죠..어떻게해야 하나요? 해결 방법 좀 알려주세요...	1	1	0	0	0	0	0	0
895	최악입니다	0	0	0	0	0	0	0	0
896	새로 업데이트 후 인터넷 연결을 확인하라는 문구만뜨네요 사용할수없어요 왜그러는지요 인터넷 잘터지는데	1	1	0	0	0	0	0	0
897	검색안되고 사라지고 로딩길고 며칠째 이상해요	1	1	0	0	0	0	0	0
898	조금씩 발전하고 있슴^^	0	0	0	0	0	0	0	0
899	앱이 왜케 느려요~갤노트8인데버벅되고 주문하기도 느리고 앱을 보기도 힘들어요~답답합니다.업데이트해도 별개선보이지가 않네요~개선 부탁드려요~	1	1	0	0	0	0	0	0
900	친절하게 잘 받았어	0	0	0	0	0	0	0	0
901	스마트픽으로 찾기를 선택하면 화면이 어두워지면서 뒤로가기 키도안먹고 앱이 작동을 안해요~ 주문을 할 수가 없네요	1	1	0	0	0	0	0	0
902	여자상담원 인성문제있어	1	0	0	0	1	0	0	0
903	상품만 좀 보고있으면 자꾸 오류가 뜨면서 꺼지네요 앱이 최적화가 안되는건지...옛날부터 롯데닷컴 오류가 참 많았는데ㅡㅡ 쓰기 편하게 만들어주셔야죠... 이래서는 쓰기도 힘들겠네요	1	1	0	0	0	0	0	0
904	핫딜상품 더 만들어주세요~	1	0	0	0	0	0	0	0
905	아 짱나 업데이트하구선 되는게 없네요	0	1	0	0	0	0	0	0
906	저는 다른앱보다 롯데온이 쓰기 편한거같아요	0	1	0	0	0	0	0	0
907	이번에 폰바꾸면서 새로 설치한건 계속'앱 다시시작'이란 메세지가 뜨면서 다운이됩니다 재설치를 해도 그런데 뭐가 문제입니까	1	1	0	0	0	0	0	0
908	자동로그인 설정해놔도 매번 로그인 해야되서 불편합니다. 테스트는 해보시나요?	0	1	0	0	0	0	0	0
909	자동로그인으로 설정했는데 일일히 로그인 해줘야합니다.	0	1	0	0	0	0	0	0
910	너무 느려요. 사이트로 직접들어가도 로딩시간이 너무 오래걸려서 앱을 깔아써본건데 더 느려서 못쓰겠어요.	0	1	0	0	0	0	0	0
911	넘 좋아요 저는피부가 넘건조한데요 리뷰 쓰고부터 건건한것이 촉촉 으로변했어요 사용 3년정도 사용했어요	1	0	0	0	0	0	0	0
912	스마트픽에서 필터누르면 계속 앱 종료되서 못보겠어요	0	1	0	0	0	0	0	0
913	비교해보고 사는편인데 다른데 보다 상품도 많고 훨씬 저렴한거 같아요	1	0	0	0	0	0	0	0
914	업댓하고 나서부터인가 왜 자꾸 앱들어가면 튕기는거지요? 꼭 한번은 에레 뜨고 다시 시작해야하네요 ㅠ 보완 부탁드립니다	0	1	0	0	0	0	0	0
915	폰타나 포도씨유 방송 안내 부탁 드립니다	0	0	0	0	0	0	0	0
916	왜 인터넷 연결이 롯데닷컴만 안될까? 수많은 앱 중에서~~	0	1	0	0	0	0	0	0
917	노트2 사용자는 롯데닷컴앱 사용불가인가요? 업데이트 떠서 설치하는데 '기기가 이 버전과 호환되지 않습니다' 문구가 나오네요;;;	1	1	0	0	0	0	0	0
918	편리해요	0	0	0	0	0	0	0	0
919	업데이트 후 3주가 넘도록 접속조차 되지않는데, 고객센터에서 넘 신경을 안쓰는듯하네요@@롯데로고 변경광고나 신경쓰지마시고 이런거나 신경써주세요--	0	1	0	1	1	0	0	1
920	대체적으로 만족하긴 합니다만, 사용감에 있어 편의성이 살짝 아쉽긴 합니다ㅠㅠ	1	0	0	0	0	0	0	0
921	로그인 페이지가 안열림. 물건을 구매할 수 없음. 최악	1	1	0	0	0	0	0	0
922	자꾸 에러남	0	1	0	0	0	0	0	0
923	자꾸 에러남..짜증남	0	1	0	0	0	0	0	0
924	르샵에서 주문했는데 완전다른물건이 왔으나 사과전화한통 없더라	1	1	0	0	0	0	0	0
925	다운잘됨.ㅡㅡ	0	1	0	0	0	0	0	0
926	요새 계속 페이지 안넘어가고.닫히고ㅜ나만 그런 줄 ㅜ	0	1	0	0	0	0	0	0
927	롯데마트사용안되네요	1	0	0	0	0	0	0	0
928	앱이 너무 무거워서 느림. 11번가랑 비교됨.	1	1	0	0	0	0	0	0
929	정성스럽게 잘 만들어진 작품같아요.맨발로 나무 촉감을 느끼기에 좋아요.	0	0	0	0	0	0	0	0
930	1:1문의란에 내용등록이 안되어서 이틀째 몇십번 시도해보다 앱 제거후 다시 설치해도 똑같은 증상이어서 짜증 제대로네요	0	1	0	1	0	0	0	0
931	요즘 자주 팅겨나간다..상품자세히보기도 오래 걸리고..	1	0	0	0	0	0	0	0
932	요즘 같은 시국에 생활을 편리하게 해주네요	0	0	0	0	0	0	0	0
933	아내가 편리한 서비스로 쇼핑하는곳입니다	0	0	0	0	1	0	0	0
934	앱 자체 후졌어요 쇼핑몰앱중에 GS최고	1	1	0	0	0	0	0	0
935	최근에 제품상세보기가 안나오고 계속해서 랙이 걸립니다.	1	1	0	0	0	0	0	0
936	계속 인터넷연결 확인해달라고 요근래 자꾸 뜨는거 보니 롯데닷컴 어플은 이제 안하는건가봄?	0	1	0	0	0	0	0	0
937	요새 어플로 무슨 짓을 하는건지 예전부터 잘써왔는데 요즘 정말 짜증남. 쿠폰이나 등급때메 포기못하고 쓰는데 제품상제정보 볼라하면 에러나고 종료되기 일쑤. 메뉴는 복잡해져서 예전엔 쓰기 쉬웠는데 리뉴얼 후 검색어 입력해서 안찾으면 카테고리 메뉴로 들어가기도 어려움. 아무래도 디자인이 대폭으로 바뀌던 리뉴얼 그때부터 이상해졌음.	1	1	0	0	0	0	1	0
938	요즘계속오류나서 핸폰문제인가 삭제후 다시다운받아도 상태가 똑같네요 상세보기두잘안돼고 자꾸꺼지구 매일들어가 보구 사는사람으로 엄청불편합니다 빠른조치부탁드려요	1	1	0	0	0	0	0	0
939	물건 가격이 저렴해서 좋다.	1	0	0	0	0	1	0	0
940	중간에 자꾸 꺼짐	0	0	0	0	0	0	0	0
941	인터넷 연결 확인 하라는 메시지만 뜨고 안열림. 다른 앱들은 멀쩡히 잘 되는데. 결국 앱 삭제 함.	0	1	0	0	0	0	0	0
942	종종 방문해 볼께요	0	0	0	0	0	0	0	0
943	배송쵝오! 상품쵝오!	1	0	1	0	0	0	0	0
944	앱 관리 안하냐 물건팔려면 앱먼저관리해!!	1	1	0	0	1	0	0	0
945	상당히 편리하고 좋아요	0	0	0	0	0	0	0	0
946	편리합니다.	0	0	0	0	0	0	0	0
947	리뷰 등록이 오류로 계속 안 되네요.	0	1	0	1	0	0	0	0
948	ios11 버전 쓰고 있는 사람인데요	0	1	0	0	0	0	0	0
949	저렴한 곳 배송 빠른 곳	0	0	1	0	0	0	0	0
950	배송이 넘 빨라서 완전 굿굿~!^^	0	0	1	0	0	0	0	0
951	배송방법을 스마트픽으로 하면 랙이 걸려서 아무것도 안됨. 껐다 켜도 마찬가지임. 앱 다시 시작이 매일 반복됨.	0	1	1	0	0	0	0	0
952	인터넷연결잘되어있는데 인터넷연결확인하라고만뜸 결국 사용해야할때사용못함	1	1	0	0	0	0	0	0
953	넘 좋아요	0	0	0	0	0	0	0	0
954	보라색을 시켰는데 왜 파란색이오나요	0	0	0	0	0	0	0	0
955	이벤트응모 앱으로만한다고 앱깔았는데 쿠폰확인이 안됨 문의했더니 컴으로 확인하라고...컴에선 앱으로만가능하다고..장난하는줄	0	1	0	0	1	0	1	0
956	오류가 너무 심하네요.. 좀 보다보면 오류로 꺼진다고 그러고..개선좀해주세요	0	1	0	0	0	0	0	0
957	인터넷 연결 확인도 못하는앱	0	1	0	0	0	0	0	0
958	앱에 들어가지지가 않을 때가 너무 많습니다.	0	1	0	0	0	0	0	0
959	다 좋은데 인터넷 연결 불가로 로그인조차 안돼요. 몇번을 제거하고 설치하는건지..빠른 조치 부탁드립니다.	0	1	0	0	0	0	0	0
960	이럴거면 업데이트를 하지마세요...	0	1	0	0	0	0	0	0
961	품명 복사하기가 안되서 불편해서 다른 앱 이용하게되요	1	1	0	0	0	0	0	0
962	트레킹화 신어보니 발이편하고 만족합니다	0	0	0	0	0	0	0	0
963	회원가입에 오류가 많네요 실망하고감	0	1	0	0	1	0	1	0
964	자꾸 인터넷 연결상태를 확인하라는데 이어플만 그래요.ㅜㅜ	1	1	0	0	0	0	0	0
965	주문 쉽게되서 편하게 썼는데요. 제품 구입후기가 등록이 안되네요? 공유같은건 다 잘되던데 왜 등록하기 버튼만 응답이 없는지	1	1	0	1	0	0	0	0
966	좋아요	0	0	0	0	0	0	0	0
967	신속한 배송 부탁 드려요.	0	0	1	0	0	0	0	0
968	앱이 점점 좋아져서 만족합니다 저는	0	1	0	0	0	0	0	0
969	어플깔고 들어갈랴하는데 인터넷연결을 확인하라고뜨나요?	0	1	0	0	0	0	0	0
970	핸폰 바꾸고 나서 앱깔고 뭐좀 구경하다 보면 앱중지 안내가 자꾸 뜨니 불편해요	0	1	0	0	0	0	0	0
971	월요일 오전에 주문했는데 목요일에 발송이라니... 요즘 1-2일 배송시대에....	1	1	1	0	0	0	0	0
972	안 좋은것 같아요	0	0	0	0	0	0	0	0
973	아직 사용은 안해봤어요 이제 부터 사용해보려고요~	1	0	0	0	0	0	0	0
974	좋아용	0	0	0	0	0	0	0	0
975	이거 인테넷 연결 오류 저만 그런 게 아니네요...뭐죠? 빨리고쳐주세요!	0	1	0	0	0	0	0	0
976	별로	0	0	0	0	0	0	0	0
977	셀렉토커피 쿠폰 누르면 잘려서 안보여요 해결해주세요	0	0	0	0	0	0	1	0
978	앱이 실행이 안됩니다. 계속 그냥 중지 떠요. 일요일 저녁 이후로 들어가질 못합니다. 어케 좀 해봐요. 의견 남겼어도 소용이 없네요 며칠 째	0	1	0	0	0	0	0	0
979	다좋은데사진찍는거는어디로들어가요?	0	0	0	0	0	0	0	0
980	롯데닷컴에서 상품검색하기가 좋아요	1	1	0	0	0	0	0	0
981	한이틀 잘되다 인터넷연결 확인하라고 하네요 삭제후 다시 깔면 되다가 또 그렇네요 저밑에 글에도 그내용있든데 빠른조치부탁드립니다	0	1	0	0	0	0	0	0
982	아주조와요	0	0	0	0	0	0	0	0
983	앱이 안들어가지네요 인터넷 연결상태확인하라고 뜨는데 다른앱은 잘되는데 왜그런가요?	1	1	0	0	0	0	0	0
984	L머니 2000준다는 광고메일받고설치하니까 6일날설치해서보니 아무것도없음 소비자상대 낚시광고나하고	0	1	0	1	1	0	0	1
985	좋은상품감사합니다	1	0	0	0	0	0	0	0
986	인터넷기능을확인하라고 자꾸 뜨는데 왜이래요?	0	1	0	0	0	0	0	0
987	지금 한달 째 오류가 안고쳐졌어요. 빨리 개선 좀 해요. 다른 데로 넘어가기 전에 ㅡㅡ	0	1	0	0	0	0	0	0
988	롯데온 되면서 기존 롯데닷컴앱에서 구매했던 내역도 볼 수 없고 쿠폰도 안보이고 심지어 상품 검색 좀 해보려니까 로딩만 오래되다가 백지 창으로 넘어갑니다 ㅡㅡ 이럴거면 통합 왜 했나요 전보다 못한데	1	1	0	0	0	0	1	0
989	앞으로도 더 좋아지길 바랄께요*^__^*	0	0	0	0	0	0	0	0
990	항상즐겁고	0	0	0	0	0	0	0	0
991	아주좋아요	0	0	0	0	0	0	0	0
992	업데이트 이후10월 알림메세지 저장안되네요 개망	0	1	0	0	0	0	0	0
993	별반개는못주나요?ㅋ영수증이벤트참여할라고어플깔고로긴할라하니비번맞지않다고나와서비번찾기하니정보가정확하지않다고나와서본인명의폰으로조회하기가서또찾기를하고간편가입한계정으로확인하는게있어서또그짓을하고계속정보틀리다나와서톡상담누르니로긴창뜨고1대1문위하기를눌러도로그인창으로가고뭘눌러도로그인창으로가고문위할데가없길래여기다남긴다.여기악플에댓글없을때알아봤어야하는데김치냉장고받을라다돈쓴게화딱지나서남겨본다.롯데가그래서롯데시장이란소리듣는거다.기본좀지키며장사해라	1	1	0	0	1	0	1	0
994	한주동안 열심히 리본을 모아서 500원 포인트가 나왔는데 월요일 10시가 넘었는데 포인트를 주지 않네요. 잘 모아서 500원 할인을 받고 있었는데 업데이트인가 리본 적립방식이 바뀌어서 인지는 모르겠지만 한 주 동안 열심히 모았는데 안주니 좀 많이 그러네요	0	1	0	0	0	1	1	0
995	최악의 쇼핑앱	0	1	0	0	0	0	0	0
996	참 좋은 곳이다	0	0	0	0	0	0	0	0
997	포인트확인하라고해서오니까 이앱이었고 다운받으려고하는데 다운이안됩니다 무제한엘티이고 심지어 10기가나남았는데 왜다운안돼죠? 계속대기중이기만하네요 어플은아예 확인도안하시나보군요	0	1	0	0	0	0	1	0
998	한우갈비 갈비선도도좋고 빠른배송 넘만족 고기가입에서살살녹아요	0	1	1	0	0	0	1	0
999	음악 들으면서 앱 실행시켰는데 음악이 끊기면서 광고동영상이 나오네요 씨8	0	1	0	0	0	0	0	1
1000	진짜 너무 안 좋아요 오류도 심하구	0	1	0	0	0	0	0	0
1001	쓰레기앱이네요 물건살려고 로그인할려해도 비번먹통에 비번알려고해도 먹통에 머하러 통합으로해서 짜증나게하는지....	1	1	0	0	0	0	0	0
1002	잘이용중이요	1	0	0	0	0	0	0	0
1003	금일 업데이트이후 앱 실행시 인터넷연결 에러발생으로 앱구동 불가.	0	1	0	0	0	0	0	0
1004	요즘 결제 에러가 너무 심하네요	0	1	0	1	0	0	0	0
1005	아주좋아요.	0	0	0	0	0	0	0	0
1006	굿굿	0	0	0	0	0	0	0	0
1007	수시로 다운되고 앱이 안열림. 급히 주문할게 있는데 자꾸 안되니까 짜증남. 빨리 고쳐주지도 않고 나몰라라	1	1	0	0	0	0	0	0
1008	네.잘받았습니다.아쉬운점은.알맹이가저번보다는.못한거.갇습니다.이것만게선하신다면좋을꺼갇습니다 ^ ^ ~	0	0	0	0	0	0	0	0
1009	자꾸 인터넷 연결하라는 멘트가 뜨네요. 다른앱 접속은 잘되는데 롯데닷컴만. 또 접속할때마다 새로 로그인하라해서 여간 귀찮은게 아닙니다. 해결안되나요?	0	1	0	0	0	0	0	0
1010	잘 이용하고 있어요	1	0	0	0	0	0	0	0
1011	요즘계속 오류오류...새로앱을깔수도 접속할수도없음	0	1	0	0	0	0	0	0
1012	다 좋으나 스마트픽으로 받을 때 결제 수단 무통장입금 추가해주세요.	0	0	0	1	0	0	0	0
1013	이 사이트는 결정적인 순간에 꼭 에러더이다. 그러니 욕을 밥먹듯이 드시고하지요. 2017.09.21 23:42 현재 L-pay 결제 시 [COM9999 시스템 오류입니다.] 어쩔?	0	1	0	1	0	0	0	0
1014	션사인 비내리는 날~알	0	0	0	0	0	0	0	0
1015	최근들어 오류나고 접속이 안되요. 지우고 다시 깔아도 비슷해서 왕불편	0	1	0	0	0	0	0	0
1016	인터넷 연결을 확인하라는 알림창만 뜨고 앱 실행이 안됩니다. 삭제 후 다시 앱 설치를 해도 같은 상황이 반복되네요. 문제 해결 좀 해주시길. 리뷰를 보니 계속 같은 상황이 발생중인듯 보이는데 앱을 쓰라고 만든건지.. 실망스럽네요	1	1	0	0	0	0	0	0
1017	좋아요~^^	0	0	0	0	0	0	0	0
1018	사진찍는게가능해서 깔았는데 .. 안보이네요....	0	0	0	0	0	0	0	0
1019	화면이 멈추거나 오류가 잘납니다	0	1	0	0	0	0	0	0
1020	광고때문에 알게 됬어요	0	0	0	0	0	0	0	1
1021	롯데 자주이용함	1	0	0	0	0	0	0	0
1022	튕기기 1등 앱인가요..	0	1	0	0	0	0	0	0
1023	툭하면 앱이 실행되지않는다고 메세지 떠요. 장바구니보다가 카테고리 넘어갈라하면 잘 안넘어가고 오류메세지 떠요. 타쇼핑몰앱은 잘되는데 롯닷앱은 잘 안되요. 실행도 좀 버벅거리구요.	0	1	0	0	0	0	0	0
1024	자동로그인이 안되요 롯데홈쇼핑도 그러더니 느리고 자동로그인도 안되고 요즘도 이런 앱이 있나요?	0	1	0	0	0	0	0	0
1025	계속 연결이 안되네요 쇼핑어플중 최악인것 같습니다 제거후 다시 깔려고하는데 제거도 빨리 안되네요	0	1	0	0	0	0	0	0
1026	땡큐	0	0	0	0	0	0	0	0
1027	엘포인트 어플이 좋아서 롯데 적응할 수 있었는데 다른 어플들은 하나같이 겉포장만 비슷하고 엉망입니다. 어떻게 이럴수있죠????	0	0	1	0	0	0	1	0
1028	배송 너무 빨라서 좋아요	0	0	1	0	0	0	0	0
1029	쇼핑하려고 앱 깔았어요	0	1	0	0	0	0	0	0
1030	장바구니에 담긴 상품 쿠폰이라고 알림떠서 받았는데 적용 안되는건 뭔가요 주질말던가ㅡㅡ 롯데는 전 계열 앱이 느려터지고 혼자 종료되네요	1	1	0	0	0	0	1	0
1031	자동로그인 걸어놔도 접속할때마다 로그인해야되고 너무 자주 중지되네요 개선이 필요할것 같네요	0	1	0	0	0	0	0	0
1032	잘보고있습니다	0	0	0	0	0	0	0	0
1033	롯데닷컴 에서 필요한 상품을 편리하게 좋은가격으로 구입하고 있습니다. 저에겐 참 좋은 쇼핑 몰 입니다. 힌가지 아쉬운점은 나이키운동화를 구입하여 까까운곳에 외출시 신고 오고간것이 3번째였는데 앞 코가 떨어져서 수선을 의뢰했지만 않된다고 하시더라구요..ㅠㅠ 다음 부턴 나이키 운동화 구매는 않해야겠다 생각했습니다.	1	0	0	0	0	1	0	0
1034	회원가입하면서 핸드폰 인증을 계속해도 6자리 숫자 문자가 오질않네요 ㅜㅜ	0	1	0	0	1	0	1	0
1035	왓챠플레이 이벤트 응모하려는데 왜 응모대상이아니라는거죠	0	0	0	0	0	0	1	0
1036	편안히 쓸수있는 엘 포인트입니다	0	0	0	0	0	0	1	0
1037	넝 좋아요	0	0	0	0	0	0	0	0
1038	이 앱만 자꾸 연결이 안된다 삭제하고 다시 받기를 반복	0	1	0	0	0	0	0	0
1039	상품을 검색하는데 편하게 볼수가 없음.너무 버벅거림 게속 멈춤동작 하다가 손으로 세번은 내리고 반복해야 겨우 내려감.	1	1	0	0	0	0	0	0
1040	며칠 쓰면 인터넷연결 확인하라면서 실행도 안됨 지우고 깔아도 며칠후 반복	0	1	0	0	0	0	0	0
1041	계속 접속할라면 인터넷 연결확인하라고 오류떠서 다운받았다가 지웠다가 다시다운받고 귀찮습니다 오류좀 고쳐주세요;;	0	1	0	0	0	0	0	0
